state,staterr,varname,year,race_ethn,age,c_mn,se_tot,c_upr,c_lwr
37,NC,Confirmed Maltreatment,2009,Black,18,0.07532533276470726,0.0014465411981872771,0.07816055351315433,0.0724901120162602
37,NC,Termination,2009,Black,18,0.027727379928160406,9.201428474372383e-4,0.029530859909137393,0.02592389994718342
37,NC,Foster Care,2010,Black,18,0.05167956832223325,0.0012115128114308191,0.05405413343263765,0.049305003211828846
37,NC,Investigation,2010,Black,18,0.5209636866423488,0.0023568085080843213,0.5255830313181941,0.5163443419665036
37,NC,Confirmed Maltreatment,2010,Black,18,0.07317415499760352,0.0014183928619520944,0.07595420500702962,0.07039410498817741
37,NC,Termination,2010,Black,18,0.02364398272869174,8.416319355658089e-4,0.025293581322400727,0.021994384134982753
37,NC,Foster Care,2011,Black,18,0.05369799756259305,0.001228502739847766,0.05610586293269467,0.051290132192491435
37,NC,Investigation,2011,Black,18,0.5363536063942829,0.0023150932630765144,0.5408911891899129,0.5318160235986529
37,NC,Confirmed Maltreatment,2011,Black,18,0.07646531566366944,0.001440044596931832,0.07928780307365584,0.07364282825368305
37,NC,Termination,2011,Black,18,0.02795029707150154,9.091657692950097e-4,0.02973226197931976,0.02616833216368332
37,NC,Foster Care,2012,Black,18,0.05397301995326248,0.0012350792725164359,0.056393775327394695,0.051552264579130265
37,NC,Investigation,2012,Black,18,0.5294887455546595,0.0023349394313945827,0.5340652268401929,0.5249122642691262
37,NC,Confirmed Maltreatment,2012,Black,18,0.07583555537837172,0.0014340593779970155,0.07864631175924587,0.07302479899749757
37,NC,Termination,2012,Black,18,0.02460705756582897,8.581850166497947e-4,0.026289100198462565,0.022925014933195372
37,NC,Foster Care,2013,Black,18,0.05694721409892016,0.0012629946303025356,0.05942268357431313,0.05447174462352719
37,NC,Investigation,2013,Black,18,0.5158318816761276,0.002358852254080728,0.5204552320941258,0.5112085312581294
37,NC,Confirmed Maltreatment,2013,Black,18,0.06752402293226192,0.0013601718789828143,0.07018995981506825,0.0648580860494556
37,NC,Termination,2013,Black,18,0.027225842939313433,8.965506677346434e-4,0.028983082248073333,0.025468603630553532
37,NC,Foster Care,2014,Black,18,0.05970507857259237,0.0012861354696958637,0.06222590409319626,0.05718425305198848
37,NC,Investigation,2014,Black,18,0.5124943197557263,0.002357370415392177,0.517114765769895,0.5078738737415577
37,NC,Confirmed Maltreatment,2014,Black,18,0.07189865307958002,0.001401967909421089,0.07464651018204535,0.06915079597711468
37,NC,Termination,2014,Black,18,0.024536820181615807,8.512738108120643e-4,0.02620531685080745,0.02286832351242416
37,NC,Foster Care,2015,Black,18,0.05578830506030327,0.0012451835315589203,0.05822886478215876,0.053347745338447786
37,NC,Investigation,2015,Black,18,0.512124932189528,0.0023501521432425024,0.5167312303902833,0.5075186339887727
37,NC,Confirmed Maltreatment,2015,Black,18,0.0716051188834042,0.0013920936362778898,0.07433362241050886,0.06887661535629955
37,NC,Termination,2015,Black,18,0.01747626426463729,7.195539531898436e-4,0.018886590012889382,0.016065938516385197
37,NC,Foster Care,2016,Black,18,0.05950112997754173,0.0012887296081816602,0.06202704000957778,0.056975219945505674
37,NC,Investigation,2016,Black,18,0.5065599968185169,0.0023629067301690738,0.5111912940096484,0.5019286996273855
37,NC,Confirmed Maltreatment,2016,Black,18,0.06371622684348192,0.0013260587932975956,0.06631530207834521,0.061117151608618636
37,NC,Termination,2016,Black,18,0.01306442892288806,6.2535100417798e-4,0.014290116891076902,0.01183874095469922
37,NC,Foster Care,2017,Black,18,0.052679765849157914,0.0012208491146956464,0.05507263011396138,0.05028690158435445
37,NC,Investigation,2017,Black,18,0.6280175916811181,0.002140749007580706,0.6322134597359763,0.62382172362626
37,NC,Confirmed Maltreatment,2017,Black,18,0.09509553292261409,0.0015729227825467022,0.09817846157640563,0.09201260426882256
37,NC,Termination,2017,Black,18,0.003913956981207861,3.453215203738653e-4,0.004590787161140637,0.0032371268012750852
37,NC,Foster Care,2018,Black,18,0.05102779088921322,0.00120017038738655,0.05338012484849086,0.04867545692993558
37,NC,Investigation,2018,Black,18,0.48438453824939337,0.002402812629661606,0.4890940510035301,0.47967502549525665
37,NC,Confirmed Maltreatment,2018,Black,18,0.05950979354322668,0.0012784281988107464,0.06201551281289574,0.057004074273557616
37,NC,Termination,2018,Black,18,3.66398965232384e-4,1.0578068348994649e-4,5.737291048726792e-4,1.590688255920889e-4
38,ND,Foster Care,2008,Black,18,0.28243348782918987,0.03167487741355492,0.3445162475597575,0.22035072809862222
38,ND,Investigation,2008,Black,18,0,0,0,0
38,ND,Confirmed Maltreatment,2008,Black,18,0,0,0,0
38,ND,Termination,2008,Black,18,0.213474035111628,0.027626572416236398,0.2676221170474513,0.15932595317580467
38,ND,Foster Care,2009,Black,18,0.28904759648457146,0.030357230888349362,0.3485477690257362,0.22954742394340671
38,ND,Investigation,2009,Black,18,0,0,0,0
38,ND,Confirmed Maltreatment,2009,Black,18,0,0,0,0
38,ND,Termination,2009,Black,18,0.11248084339257547,0.01915913407094482,0.15003274617162732,0.07492894061352362
38,ND,Foster Care,2010,Black,18,0.19438904621489167,0.027830102996139406,0.2489360480873249,0.13984204434245845
38,ND,Investigation,2010,Black,18,0.8711149947543678,0.016567251167469384,0.9035868070426079,0.8386431824661278
38,ND,Confirmed Maltreatment,2010,Black,18,0.2619362707339955,0.03028493197127107,0.3212947373976868,0.2025778040703042
38,ND,Termination,2010,Black,18,0.10316286915176757,0.01988237099855325,0.14213231630893194,0.0641934219946032
38,ND,Foster Care,2011,Black,18,0.14386046603631766,0.025427777630961015,0.19369891019300126,0.09402202187963407
38,ND,Investigation,2011,Black,18,0.7807659425619572,0.02108747439982309,0.8220973923856104,0.739434492738304
38,ND,Confirmed Maltreatment,2011,Black,18,0.339248486996526,0.02917042455375097,0.39642251912187787,0.2820744548711741
38,ND,Termination,2011,Black,18,0.03064321901638914,0.010309235914865478,0.05084932140952547,0.010437116623252803
38,ND,Foster Care,2012,Black,18,0.15393250663053398,0.023845687212624322,0.20067005356727766,0.10719495969379031
38,ND,Investigation,2012,Black,18,0.7210360214302303,0.021697023402209824,0.7635621872985615,0.678509855561899
38,ND,Confirmed Maltreatment,2012,Black,18,0.1885455794191077,0.023586147943717335,0.23477442938879367,0.14231672944942175
38,ND,Termination,2012,Black,18,0.055900786956791015,0.013970095556239284,0.08328217424702002,0.028519399666562018
38,ND,Foster Care,2013,Black,18,0.18915685004796035,0.02376935438631796,0.23574478464514353,0.14256891545077716
38,ND,Investigation,2013,Black,18,0.6760546399209214,0.021856437602371857,0.7188932576215703,0.6332160222202725
38,ND,Confirmed Maltreatment,2013,Black,18,0.258538670218367,0.025172250966921942,0.307876282113534,0.20920105832320002
38,ND,Termination,2013,Black,18,0.07325539136033021,0.014809427186496046,0.10228186864586246,0.04422891407479797
38,ND,Foster Care,2014,Black,18,0.21667075511849648,0.022723347426820074,0.26120851607506385,0.17213299416192915
38,ND,Investigation,2014,Black,18,0.662316777543663,0.021841220716667234,0.7051255701483308,0.6195079849389953
38,ND,Confirmed Maltreatment,2014,Black,18,0.2577692938620283,0.022880186551734415,0.30261445950342775,0.21292412822062884
38,ND,Termination,2014,Black,18,0.05584049009534786,0.012717984686222572,0.0807677400803441,0.030913240110351622
38,ND,Foster Care,2015,Black,18,0.20931531049417587,0.02197370466182393,0.2523837716313508,0.16624684935700096
38,ND,Investigation,2015,Black,18,0.7260467940039632,0.017243188094205813,0.7598434426686066,0.6922501453393198
38,ND,Confirmed Maltreatment,2015,Black,18,0.25675275156249616,0.0210476916807997,0.2980062272568636,0.21549927586812875
38,ND,Termination,2015,Black,18,0.03542008281513037,0.008477659866069716,0.05203629615262702,0.01880386947763373
38,ND,Foster Care,2016,Black,18,0.18076529794788304,0.018525980437526273,0.21707621960543455,0.14445437629033153
38,ND,Investigation,2016,Black,18,0.6598618380292801,0.01763378001036929,0.6944240468496039,0.6252996292089563
38,ND,Confirmed Maltreatment,2016,Black,18,0.23926080494910085,0.019695197955063838,0.27786339294102597,0.20065821695717573
38,ND,Termination,2016,Black,18,0.04875466267253209,0.009318052129446287,0.06701804484624681,0.03049128049881737
38,ND,Foster Care,2017,Black,18,0.16276047345814718,0.016862989738273874,0.19581193334516397,0.12970901357113038
38,ND,Investigation,2017,Black,18,0.7877471626331679,0.01288809935420952,0.8130078373674186,0.7624864878989173
38,ND,Confirmed Maltreatment,2017,Black,18,0.3530567078770445,0.020457957497658965,0.3931543045724561,0.31295911118163294
38,ND,Termination,2017,Black,18,0.019193955105680116,0.006372899910324969,0.03168483892991705,0.0067030712814431775
38,ND,Foster Care,2018,Black,18,0.2096328082455089,0.01763208639569202,0.24419169758106524,0.17507391890995255
38,ND,Investigation,2018,Black,18,0.7163749396392031,0.015151503159537498,0.7460718858318965,0.6866779934465096
38,ND,Confirmed Maltreatment,2018,Black,18,0.32153003177470657,0.019152260249090183,0.35906846186292335,0.2839916016864898
38,ND,Termination,2018,Black,18,0.002239641657334923,0.0022396430679012544,0.006629342070421382,0
39,OH,Foster Care,2008,Black,18,0.10339008199392828,0.0018652749640232227,0.1070460209234138,0.09973414306444277
39,OH,Investigation,2008,Black,18,0.5478154101794899,0.002792793444540213,0.5532892853307887,0.542341535028191
39,OH,Confirmed Maltreatment,2008,Black,18,0.2491405456731427,0.002834192042318028,0.254695562076086,0.24358552927019936
39,OH,Termination,2008,Black,18,0.05386056051867512,0.001377263413702311,0.05655999680953165,0.051161124227818586
39,OH,Foster Care,2009,Black,18,0.08912252325969082,0.0017242849976637133,0.0925021218551117,0.08574292466426994
39,OH,Investigation,2009,Black,18,0.459009599380492,0.0027336898513279566,0.4643676314890948,0.4536515672718892
39,OH,Confirmed Maltreatment,2009,Black,18,0.21474491716683466,0.0025584825773070858,0.21975954301835654,0.2097302913153128
39,OH,Termination,2009,Black,18,0.04799534393082529,0.0013014828736000314,0.05054625036308135,0.045444437498569225
39,OH,Foster Care,2010,Black,18,0.0938589133447006,0.001830465431505495,0.09744662559045138,0.09027120109894983
39,OH,Investigation,2010,Black,18,0.4016812420492136,0.003116529789743808,0.40778964043711147,0.3955728436613158
39,OH,Confirmed Maltreatment,2010,Black,18,0.20794299523490067,0.0025171119802479755,0.2128765347161867,0.20300945575361465
39,OH,Termination,2010,Black,18,0.04881053783079557,0.0013167910807743999,0.0513914483491134,0.04622962731247775
39,OH,Foster Care,2011,Black,18,0.10051469296663273,0.001855382204909808,0.10415124208825596,0.0968781438450095
39,OH,Investigation,2011,Black,18,0.49421806233384824,0.002971474370573692,0.5000421521001727,0.4883939725675238
39,OH,Confirmed Maltreatment,2011,Black,18,0.22846294937979336,0.002743423946548936,0.23384006031502927,0.22308583844455745
39,OH,Termination,2011,Black,18,0.04880746441466301,0.0013256851503297238,0.051405807309309264,0.04620912152001675
39,OH,Foster Care,2012,Black,18,0.09876004694083637,0.0018506864881258063,0.10238739245756295,0.09513270142410979
39,OH,Investigation,2012,Black,18,0.47490478022896576,0.0030155209499582373,0.4808152012908839,0.4689943591670476
39,OH,Confirmed Maltreatment,2012,Black,18,0.22063367231346975,0.0026065705227591297,0.22574255053807765,0.21552479408886185
39,OH,Termination,2012,Black,18,0.04320082332599472,0.0012540882022326675,0.045658836202370746,0.04074281044961869
39,OH,Foster Care,2013,Black,18,0.09719533450956137,0.0018334212289523994,0.10078884011830808,0.09360182890081467
39,OH,Investigation,2013,Black,18,0.4852654126414235,0.002748131229805892,0.490651749851843,0.47987907543100394
39,OH,Confirmed Maltreatment,2013,Black,18,0.217940947630892,0.0024960311811864184,0.22283316874601738,0.21304872651576662
39,OH,Termination,2013,Black,18,0.04006851906912384,0.001207726752650929,0.04243566350431966,0.037701374633928024
39,OH,Foster Care,2014,Black,18,0.10503453701567989,0.0018635092350425479,0.10868701511636328,0.10138205891499649
39,OH,Investigation,2014,Black,18,0.4848948134744816,0.0027121373619910447,0.49021060270398403,0.47957902424497917
39,OH,Confirmed Maltreatment,2014,Black,18,0.20688556178869336,0.002400287290889531,0.21159012487883683,0.20218099869854989
39,OH,Termination,2014,Black,18,0.040548384409582,0.0012136430749661244,0.042927124836515604,0.038169643982648396
39,OH,Foster Care,2015,Black,18,0.10980995019727584,0.0018954061416466912,0.11352494623490335,0.10609495415964833
39,OH,Investigation,2015,Black,18,0.47474165729633255,0.0027041298703247233,0.480041751842169,0.4694415627504961
39,OH,Confirmed Maltreatment,2015,Black,18,0.19367735702331595,0.002362082930875023,0.198307039567831,0.18904767447880091
39,OH,Termination,2015,Black,18,0.03425332547720396,0.0011120569909056914,0.03643295717937911,0.032073693775028805
39,OH,Foster Care,2016,Black,18,0.11680916536041386,0.0019332771766155375,0.12059838862658032,0.1130199420942474
39,OH,Investigation,2016,Black,18,0.48434812184708625,0.0026836978266591995,0.48960816958733827,0.47908807410683424
39,OH,Confirmed Maltreatment,2016,Black,18,0.19952715477957794,0.002355460538511072,0.20414385743505964,0.19491045212409625
39,OH,Termination,2016,Black,18,0.022070863249885456,8.974624340129307e-4,0.023829889620550798,0.020311836879220113
39,OH,Foster Care,2017,Black,18,0.1334187998919283,0.002053124732404476,0.1374429243674411,0.12939467541641553
39,OH,Investigation,2017,Black,18,0.6160213829221354,0.002465564364609264,0.6208538890767695,0.6111888767675012
39,OH,Confirmed Maltreatment,2017,Black,18,0.27867035832306675,0.0025884774728268927,0.28374377416980745,0.27359694247632604
39,OH,Termination,2017,Black,18,0.01062888243598227,6.362734107158978e-4,0.01187597832098543,0.009381786550979111
39,OH,Foster Care,2018,Black,18,0.13521523481609538,0.0020718874157711576,0.13927613415100684,0.1311543354811839
39,OH,Investigation,2018,Black,18,0.5175664486217729,0.0027147066010687376,0.5228872735598676,0.5122456236836782
39,OH,Confirmed Maltreatment,2018,Black,18,0.21681662650831907,0.0024346152452907376,0.2215884723890889,0.21204478062754922
39,OH,Termination,2018,Black,18,0.0013950026377213265,2.375792647821996e-4,0.0018606579966944376,9.293472787482153e-4
40,OK,Foster Care,2008,Black,18,0.19908987009925377,0.00510422497716818,0.2090941510545034,0.18908558914400414
40,OK,Investigation,2008,Black,18,0.6352565502558911,0.0051667112836773586,0.6453833043718987,0.6251297961398835
40,OK,Confirmed Maltreatment,2008,Black,18,0.25882813511317715,0.005509141686141904,0.26962605281801527,0.24803021740833903
40,OK,Termination,2008,Black,18,0.12195468453913472,0.0042747530847594886,0.13033320058526332,0.11357616849300611
40,OK,Foster Care,2009,Black,18,0.16891530562261958,0.004813921091522029,0.17835059096200276,0.1594800202832364
40,OK,Investigation,2009,Black,18,0.5816695409739928,0.005437191095218651,0.5923264355206214,0.5710126464273643
40,OK,Confirmed Maltreatment,2009,Black,18,0.20249109869130422,0.005123396434448229,0.21253295570282274,0.1924492416797857
40,OK,Termination,2009,Black,18,0.12305365083861897,0.004290692727102055,0.131463408583739,0.11464389309349894
40,OK,Foster Care,2010,Black,18,0.12098400230561102,0.004166200981300402,0.1291497562289598,0.11281824838226223
40,OK,Investigation,2010,Black,18,0.5540934993718707,0.005471718519995926,0.5648180676710627,0.5433689310726787
40,OK,Confirmed Maltreatment,2010,Black,18,0.18598491835145103,0.004894108288640997,0.19557737059718738,0.17639246610571468
40,OK,Termination,2010,Black,18,0.1070125488312772,0.003959677410506246,0.11477351655586944,0.09925158110668496
40,OK,Foster Care,2011,Black,18,0.1334712189775049,0.004287208746499885,0.1418741481206447,0.12506828983436513
40,OK,Investigation,2011,Black,18,0.5712060551337561,0.005317841715253771,0.5816290248956535,0.5607830853718587
40,OK,Confirmed Maltreatment,2011,Black,18,0.18414947411786714,0.004819173780021658,0.1935950547267096,0.17470389350902468
40,OK,Termination,2011,Black,18,0.1177379131025923,0.004061317889497046,0.1256980961660065,0.10977773003917808
40,OK,Foster Care,2012,Black,18,0.14991054037909313,0.0044708893551599835,0.1586734835152067,0.14114759724297957
40,OK,Investigation,2012,Black,18,0.5584563761275961,0.005390895444042522,0.5690225311979195,0.5478902210572728
40,OK,Confirmed Maltreatment,2012,Black,18,0.23620728455872383,0.0052028269126181996,0.2464048253074555,0.22600974380999217
